CDC2L1	7.82363161605567	+
CDC2L2	7.82363161605567	+
KISS1R	7.48935641454921	+
TCERG1	7.36184080644551	+
RSRC1	6.92394663221484	+
ABCC6	6.71590595470389	+
EIF2C2	6.51468670974157	+
REG1A	6.34374825196167	+
ACIN1	6.33434356034682	+
C1ORF135	6.18443568131187	+
CBX2	6.10903483114652	+
TRIM48	6.0999922578041	+
TAF2	6.0882181549546	+
FBXL11	6.04494641963491	+
LOC728540	6.01499827869048	+
GAS2L3	5.97248763665881	+
CCDC102B	5.88362315577756	+
PNN	5.69076928273719	+
UBE2C	5.66677324494216	+
NUP210	5.66432638677256	+
KIF15	5.66322520269094	+
C20ORF11	5.62288067134068	+
AURKAPS1	5.53371681548311	+
S100A8	5.50530869286065	+
VAX2	5.44481948862411	+
CCNT1	5.37015219390479	+
S100A12	5.35060130096736	+
POLQ	5.34712535291301	+
DAZAP1	5.33339094277437	+
NUPR1	5.31931063235028	+
HIST1H4C	5.30715375630372	+
FOXM1	5.29701232554065	+
HSPA1B	5.296050294503	+
LOC90113	5.28756237527359	+
FGL1	5.27377788866612	+
HSPA1A	5.27313265450051	+
SPAG5	5.2320462141592	+
HBD	5.22882357842513	+
CCDC59	5.22415843851438	+
DNAJC18	5.21244129587522	+
TACC3	5.19635153810135	+
CDC20	5.18084224404271	+
GOLIM4	5.17027029865814	+
HPR	5.1646305694211	+
UGCG	5.16096457572399	+
NYD-SP21	5.11206331489678	+
WDR13	5.10082359397543	+
PHLPP	5.06320071439936	+
BCL7A	5.06247060952441	+
NOVA2	5.05528029483098	+
WASF1	5.04322187052811	+
KCNJ2	5.03396279771435	+
GAPDHS	5.02396473106977	+
CELSR3	5.01143241889626	+
DNASE1L2	5.00088652568139	+
MAGEA3	4.97881040479516	+
MAGEA6	4.97881040479516	+
PDIA2	4.96295405384593	+
CALCB	4.94247936908701	+
KLF13	4.9361588272966	+
LOC595101	4.93477238560515	+
HSPH1	4.93032502348985	+
ANKRD36	4.92096849202653	+
KIAA1641	4.92096849202653	+
TSPAN5	4.91750938831122	+
E2F3	4.8966166525349	+
CLCN3	4.88825775249007	+
OR11A1	4.88178070638872	+
MTDH	4.87497232675546	+
CUGBP1	4.87444276980486	+
HBQ1	4.86934456758129	+
HP	4.86290678939534	+
UBE1L2	4.85278083314009	+
TIE1	4.84316638221544	+
WSB1	4.83394655242552	+
SYNE2	4.81866606162741	+
NSUN5	4.81643724474136	+
NNMT	4.8132228448949	+
EN2	4.75661244438578	+
CDC25C	4.75443494619378	+
PLOD2	4.74818035410903	+
KIAA0495	4.73344416398836	+
FCN3	4.71402972751306	+
GPR148	4.70629238685051	+
MED13L	4.69242803395839	+
DIAPH1	4.69019789194828	+
ACCN3	4.68267616524014	+
ASPM	4.6685303596243	+
FGF21	4.6672785004438	+
PCDH12	4.6612841448517	+
TMSB10	4.649380749106	+
TROAP	4.640243297217	+
SLAMF8	4.64016114664384	+
STX2	4.63854243120239	+
C8B	4.62427203880522	+
GCNT3	4.61726646836983	+
REST	4.61717222270495	+
DGCR5	4.61618556888687	+
SMG1	4.61443966853092	+
HDAC10	4.61121756192847	+
CTNNBIP1	5.86942761627622	-
CNBP	5.8802724960427	-
DET1	5.89144578221895	-
RFPL3	5.89968671032216	-
RFPL2	5.89968671032216	-
RFPL1	5.89968671032216	-
FUCA1	5.903767037768	-
OSBPL9	5.92588797916209	-
KCNMB1	5.93132076025392	-
LOC388335	5.96135360218929	-
TSPAN6	5.97314147804444	-
DPP4	5.98348435387857	-
NRBP1	5.9835013621548	-
PTPRN2	6.02081999624324	-
