FANCI	0.649425913095763	+
STAG2	0.63388528756862	+
OSTC	0.631702303652675	+
H2AFB2	0.631115577549635	+
H2AFB3	0.631115577549635	+
ITGA6	0.629113522495561	+
IFITM3	0.62756403074077	+
PGAP3	0.619530643065497	+
PCNXL2	0.618796128852575	+
C2ORF56	0.617000222872587	+
ERI1	0.616495971873773	+
ZNF623	0.614209302634889	+
RPS15A	0.614065822959117	+
MLXIP	0.613433133609584	+
CFL2	0.611182359597303	+
CSRNP3	0.611063184278791	+
C11ORF61	0.610650558591879	+
LOC100129974	0.60924335223192	+
VPS53	0.60924335223192	+
PCSK9	0.605476941485756	+
AQP9	0.60480246082754	+
COX7C	0.604776250414928	+
TPD52L1	0.604567739120099	+
TSHR	0.603150879805774	+
PNPLA2	0.602531077557387	+
PLCH2	0.601662972739522	+
KCNN3	0.601190187943637	+
IGHV5-78	0.600883819139026	+
EIF2AK3	0.598889890212576	+
TBC1D20	0.597498245021201	+
GABRA6	0.5972270582349	+
PBX3	0.594427948447504	+
GPR137B	0.594198609485904	+
KLC1	0.594177563671683	+
MPG	0.593934593288399	+
HIPK3	0.593411208993641	+
B4GALNT4	0.593249332963889	+
GTF3C1	0.592945522458215	+
ZBED5	0.592817831960137	+
TCEAL2	0.590812350163916	+
VIT	0.590202812387182	+
SLC29A1	0.589504398628638	+
RABGGTA	0.587619823276908	+
BSDC1	0.58741437492287	+
RPL18	0.587143537152409	+
C5ORF15	0.586542926127799	+
MED1	0.586406531796132	+
UBR2	0.585426578069021	+
EFEMP2	0.584127581626443	+
DCHS1	0.58240965514956	+
REPIN1	0.582285975640319	+
ZNF775	0.582285975640319	+
PPIL6	0.581630554839039	+
ZNF641	0.5793291366824	+
KCNC4	0.578970701818024	+
PIGY	0.57891747461088	+
ZNF689	0.57891747461088	+
MRPS31	0.578667840876241	+
C1GALT1	0.57856530733135	+
CPEB4	0.578019637017613	+
SETX	0.577736958463229	+
UCHL5	0.5770823967293	+
NUP107	0.576273615423251	+
NUP43	0.576165238431635	+
LANCL1	0.575963901732835	+
PRDX1	0.575215056165463	+
EBF3	0.574761217990228	+
PHF2	0.574168579407487	+
CSTF2T	0.573650970786137	+
SRSF3	0.573462376665362	+
SGOL2	0.57238103998816	+
FTO	0.570003822420561	+
KLHDC9	0.568949423290634	+
COX6B1	0.568556945074609	+
MKI67IP	0.568527566184021	+
HAUS6	0.567755758343438	+
ABCF1	0.567606634900606	+
ABCC6	0.567341125881931	+
THUMPD1	0.567282619560491	+
TMX3	0.567061754609168	+
LGI3	0.566814980760371	+
DNAJA2	0.566736613296227	+
TSPAN12	0.566390289149237	+
PER1	0.566032052502227	+
NUDT3	0.565616400571585	+
KIAA1217	0.565376288872086	+
KIF11	0.565140315483582	+
LOC285178	0.565098943750432	+
ARL2	0.564723625748513	+
PPP6R2	0.564619834229911	+
P4HB	0.564306790548586	+
TLR8	0.564288157234801	+
SNX30	0.563320878956113	+
C8ORF84	0.563245804596873	+
C16ORF87	0.562695688609123	+
SNORA28	0.561989781473884	+
RNF128	0.561366802008125	+
AMN1	0.560303709002573	+
FLJ10038	0.560189702650678	+
TBC1D4	0.560144540610361	+
HLA-DMA	0.324701634985649	-
IFIT1	0.324745691654267	-
INPP5D	0.325096674137983	-
DSEL	0.325156424638745	-
PTPRN2	0.325687159776428	-
CAPN1	0.326559279388377	-
ZSCAN22	0.326965384761413	-
SOX9	0.327503159471735	-
MAPK7	0.327738202522623	-
LPIN2	0.328257191819342	-
C14ORF104	0.328665938996421	-
LOC440248	0.328719659706695	-
HERC2P3	0.328719659706695	-
HERC2P2	0.328719659706695	-
TMSB15B	0.328886233644154	-
MPND	0.328886233644154	-
S1PR1	0.329818727590556	-
IL16	0.329996087430477	-
GADD45A	0.331603483268653	-
DECR1	0.331750167959816	-
WASF1	0.331774717717352	-
SPRR1B	0.331842850315781	-
CD8A	0.334221300626644	-
SLC7A6OS	0.334339113348596	-
TOP2B	0.334760472515623	-
ZNF238	0.334978424509735	-
TCF7L2	0.335382797516772	-
SLC31A2	0.335509790010309	-
RBM3	0.3356164867667	-
ELF1	0.336354920019698	-
FBXW2	0.337324499004547	-
TCTN1	0.337924321803915	-
HVCN1	0.337924321803915	-
CRIPT	0.338457640007257	-
PIGB	0.338678365990078	-
NFE2L1	0.339039384851098	-
TJP1	0.339428395383258	-
EDN3	0.339618969666079	-
CRYBG3	0.340111106099499	-
SNAPC3	0.340373657494706	-
CNGB1	0.340402212926651	-
ARHGEF16	0.341184750092384	-
OTUD4	0.341645805101453	-
NAP1L2	0.341743585578676	-
SLC15A2	0.342366519885099	-
LDHC	0.342892832890768	-
CBR4	0.343760722239941	-
SCP2	0.344900414515226	-
MLF2	0.34503632661541	-
RBM5	0.34516106341316	-
KLHDC10	0.345168855279155	-
OSBPL6	0.346195908855644	-
LRP1	0.346796963779813	-
PTPRC	0.348542014142246	-
EMR1	0.349058492155781	-
CIITA	0.35031348340454	-
C3AR1	0.350317422429648	-
VPS16	0.35654140827423	-
PTPRA	0.35654140827423	-
CUL1	0.357639708628155	-
DGKZ	0.357953421439185	-
EFNB3	0.358389090451231	-
IKZF1	0.358431992154516	-
SSB	0.359002927603537	-
SLC16A4	0.360543273782684	-
RANBP1	0.361801661998076	-
SHBG	0.362531211331689	-
EPHA2	0.364569732937314	-
POMZP3	0.365419095727919	-
CBLN1	0.366216249004342	-
ZNF268	0.366309246816313	-
CCL4L2	0.367305014194597	-
CCL4L1	0.367305014194597	-
PDGFRL	0.367862028438417	-
TCN2	0.36840940016852	-
SKAP1	0.369754512089722	-
CLPS	0.370232965126296	-
SELL	0.371701636897297	-
SELE	0.371701636897297	-
FAM65B	0.373830438508033	-
SMOX	0.373936586892283	-
VSNL1	0.374236347913429	-
AURKA	0.374477081642036	-
PLD3	0.375224524210507	-
NR4A2	0.375329508018814	-
TYK2	0.375612380336983	-
DDB1	0.375928011844633	-
STS	0.376165085442118	-
TCF3	0.377110499417962	-
RAD52	0.380402534922672	-
IL18R1	0.382784903409905	-
ALDH7A1	0.383278169441784	-
PPFIA1	0.384420285117702	-
TIMP1	0.384570739875049	-
ADAM11	0.387436243025718	-
PLEK	0.392232687763707	-
CCL2	0.394427892188413	-
RCAN2	0.412992063799785	-
PBX2	0.418785784047618	-
ZNF133	0.462062430898164	-
